proj_ID,seq_no,time,estimate,let_date,length,winner,win_amt,num_bids,bid_spread,compiled_bids,county,month
BR 2017(973),3202,405 WORKING DAYS,39234367.5,7/12/2017,0.608,AUSTIN BRIDGE & ROAD SERVICES LP,41231130.96,9,18158185.29,"ZACHRY CONSTRUCTION CORPORATION | $46,344,034.91; AUSTIN BRIDGE & ROAD SERVICES LP | $41,231,130.96; KIEWIT INFRASTRUCTURE SOUTH CO. | $57,531,360.92; WEBBER LLC | $57,990,944.99; FLATIRON CONSTRUCTORS INC. | $51,212,088.62; JENSEN CONSTRUCTION COMPANY OF TEXAS | $45,994,268.41; JAY-REESE CONTRACTORS INC. | $49,189,185.82; MCCARTHY BUILDING COMPANIES INC. | $44,215,649.47; WILLIAMS BROTHERS CONSTRUCTION CO. INC. | $59,389,316.25",MATAGORDA,7
NH 1702(501),3203,370 WORKING DAYS,27267381.24,7/12/2017,1.648,DAN WILLIAMS COMPANY,25376264.25,4,1357460.92,"J.D. ABRAMS L.P. | $26,577,627.73; SUNDT CONSTRUCTION INC. | $26,733,725.17; JORDAN FOSTER CONSTRUCTION LLC | $26,536,952.52; DAN WILLIAMS COMPANY | $25,376,264.25",EL PASO,7
STP 1702(454),3206,508 WORKING DAYS,12935231.4,7/12/2017,3.352,ED BELL CONSTRUCTION COMPANY,11599739.37,7,4399731.2,"OLDCASTLE MATERIALS TEXAS INC. | $12,740,731.20; ED BELL CONSTRUCTION COMPANY | $11,599,739.37; MCM | $15,999,470.57; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $14,958,413.64; AUSTIN BRIDGE & ROAD SERVICES LP | $12,643,565.76; A. L. HELMCAMP INC. | $13,799,686.14; D. L. LENNON INCORPORATED - CONTRACTOR | $12,594,368.30",ROCKWALL,7
STP 2017(458),3207,636 WORKING DAYS,11675760.25,7/12/2017,0.88,ALLEN KELLER COMPANY,17475201.59,1,0,"ALLEN KELLER COMPANY | $17,475,201.59",MCCULLOCH,7
STP 1702(496),3208,185 WORKING DAYS,10511416.55,7/12/2017,18.73,ANDERSON COLUMBIA CO. INC.,9690620.28,7,4743452.36,"HUNTER INDUSTRIES LTD. | $10,410,898.13; ANDERSON COLUMBIA CO. INC. | $9,690,620.28; RAY FARIS INC. | $14,434,072.64; J. CARROLL WEAVER INC. | $11,355,521.97; DEAN WORD COMPANY LTD. | $9,904,841.89; FOREMOST PAVING INC. | $11,303,732.88; ANGEL BROTHERS HOLDINGS CORP. | $9,840,982.13",DIMMIT,7
BR 1702(488),3209,375 WORKING DAYS,9384797.8,7/12/2017,0.675,ISI CONTRACTING INC.,10459588.75,3,3123149,"SB CONTRACTORS LLC | $13,582,737.75; ISI CONTRACTING INC. | $10,459,588.75; KIEWIT INFRASTRUCTURE SOUTH CO. | $13,193,902.37",COLORADO,7
NH 1702(485),3210,84 WORKING DAYS,8011301.05,7/12/2017,17.203,JAMES CONSTRUCTION GROUP L.L.C.,8161719.84,5,3288702.46,"DURWOOD GREENE CONSTRUCTION CO. | $9,148,980.32; JAMES CONSTRUCTION GROUP L.L.C. | $8,161,719.84; HUNTER INDUSTRIES LTD. | $8,745,865.37; LONE STAR PAVING COMPANY | $11,450,422.30; ANGEL BROTHERS HOLDINGS CORP. | $8,587,796.41",WHARTON,7
NH 1702(513),3211,330 WORKING DAYS,8902556.89,7/12/2017,1.794,MAIN LANE INDUSTRIES LTD.,7781945.15,9,2251868.8,"ARANDA BROTHERS CONSTRUCTION CO. INC. | $8,079,800.70; MAIN LANE INDUSTRIES LTD. | $7,781,945.15; ANGEL BROTHERS HOLDINGS CORP. | $8,646,357.97; TOTAL CONTRACTING LIMITED | $9,360,821.22; SER CONSTRUCTION PARTNERS LLC | $8,426,737.22; HARPER BROTHERS CONSTRUCTION LLC | $7,887,450.32; HASSELL CONSTRUCTION COMPANY INC. | $8,288,801.00; ISI CONTRACTING INC. | $7,830,806.57; JAMES CONSTRUCTION GROUP L.L.C. | $10,033,813.95",HARRIS,7
BR 1702(495),3212,300 WORKING DAYS,3632750.44,7/12/2017,4.1,SCR CIVIL CONSTRUCTION LLC,3958979.2,3,1408397,"CHAMPION INFRASTRUCTURE LLC | $5,367,376.20; SCR CIVIL CONSTRUCTION LLC | $3,958,979.20; KIEWIT INFRASTRUCTURE SOUTH CO. | $4,897,141.66",ECTOR,7
STP 1702(464)HES,3213,30 WORKING DAYS,81682.4,7/12/2017,0.2,AMERICAN LIGHTING AND SIGNALIZATION INC.,83369.31,3,35630.69,"DURABLE SPECIALTIES INC. | $119,000.00; AMERICAN LIGHTING AND SIGNALIZATION INC. | $83,369.31; IIPL USA LLC | $89,350.00",WISE,7
NH 1702(448),3214,69 WORKING DAYS,633257.2,7/12/2017,0.266,LONGVIEW BRIDGE AND ROAD LTD.,798693,5,459826,"SAMMY GIST ENTERPRISES INC. | $1,249,379.25; LONGVIEW BRIDGE AND ROAD LTD. | $798,693.00; RK HALL LLC | $940,517.01; EAST TEXAS BRIDGE INC. | $1,258,519.00; STATELINE CONSTRUCTION LLC | $800,577.50",BOWIE,7
BR 2007(372),3215,60 WORKING DAYS,779060,7/12/2017,0.3,SB CONTRACTORS LLC,733626.26,4,947633.74,"CHAMPION INFRASTRUCTURE LLC | $1,493,214.00; CEKRA INC. | $1,681,260.00; GIBSON & ASSOCIATES INC. | $1,035,282.80; SB CONTRACTORS LLC | $733,626.26",LAVACA,7
NH 1702(519),3216,109 WORKING DAYS,1113175.85,7/12/2017,10.835,R&M INCORPORATED,890456.22,12,2291747.08,"RPM XCONSTRUCTION LLC | $2,749,119.14; ENCINO LANDSCAPE INC. | $1,161,178.72; EAST TEXAS BRIDGE INC. | $1,537,581.67; T KWEST GROUP LLC | $2,422,295.25; FNH CONSTRUCTION LLC | $1,681,309.85; A. L. HELMCAMP INC. | $1,756,655.13; SJ&J CONSTRUCTION LLC | $1,631,689.75; DREWERY CONSTRUCTION COMPANY INCORPORATED | $1,188,479.10; 3LW CIVIL LLC | $1,552,014.75; R&M INCORPORATED | $890,456.22; CROSS PLUS CONSTRUCTION LLC | $2,041,497.43; PINTO CONSTRUCTION CO. INC. | $3,182,203.30",ANGELINA,7
NH 1702(546),3217,75 WORKING DAYS,5474290,7/12/2017,4.143,REECE ALBERT INC.,4567928.74,6,1078319.19,"FNF CONSTRUCTION INC. | $5,180,672.85; REECE ALBERT INC. | $4,567,928.74; KIEWIT INFRASTRUCTURE SOUTH CO. | $5,646,247.93; PRICE CONSTRUCTION LTD. | $4,640,822.45; JONES BROS. DIRT & PAVING CONTRACTORS INC. | $5,256,148.07; ALLEN KELLER COMPANY | $4,573,363.72",CROCKETT,7
STP 1702(499)HESG,3218,80 WORKING DAYS,1183336.18,7/12/2017,13,DAN WILLIAMS COMPANY,957145,5,420490,"SCR CIVIL CONSTRUCTION LLC | $1,254,060.50; DAN WILLIAMS COMPANY | $957,145.00; GRATIOT CONSTRUCTION LTD. | $1,228,176.27; VIZCAINO L.P. | $1,377,635.00; LESNA CONSTRUCTION INC. | $1,105,030.00",CULBERSON,7
STP 1702(554),3219,300 WORKING DAYS,1489195.32,7/12/2017,0.003,AMERICAN LIGHTING AND SIGNALIZATION INC.,1663381.09,3,140588.57,"E-Z BEL CONSTRUCTION LLC | $1,803,969.66; AMERICAN LIGHTING AND SIGNALIZATION INC. | $1,663,381.09; AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. | $1,769,664.03",TRAVIS,7
BR 1602(393),3220,144 WORKING DAYS,752719,7/12/2017,0.119,DREWERY CONSTRUCTION COMPANY INCORPORATED,619833.67,8,423024.93,"STATELINE CONSTRUCTION LLC | $726,460.60; DREWERY CONSTRUCTION COMPANY INCORPORATED | $619,833.67; PIERCE R & B LLC | $798,779.03; HODGES AND SON CONSTRUCTION COMPANY INC. | $1,042,858.60; LONGVIEW BRIDGE AND ROAD LTD. | $768,740.35; HIGHWAY 19 CONSTRUCTION LLC | $700,129.00; L.C. JORDAN & SON | $734,141.00; CDM HOLDINGS LLC | $688,379.40",SHELBY,7
NH 1702(548),3221,120 WORKING DAYS,625754.5,7/12/2017,0.048,APEX LANDSCAPE & IRRIGATION LLC,606000,3,212876.31,"YELLOWSTONE LANDSCAPE - CENTRAL INC. | $818,876.31; APEX LANDSCAPE & IRRIGATION LLC | $606,000.00; ENCINO LANDSCAPE INC. | $639,409.20",BASTROP,7
NH 1702(450),3222,378 WORKING DAYS,2311463.94,7/12/2017,0.93,AALC INC.,2750000,4,724472.12,"ENCINO LANDSCAPE INC. | $3,182,857.00; MCM | $3,474,472.12; APEX LANDSCAPE & IRRIGATION LLC | $2,855,000.00; AALC INC. | $2,750,000.00",COLLIN,7
NH 1702(500),3223,100 WORKING DAYS,1454157.14,7/12/2017,6.44,ALLIED PAVING CO.,1330984.07,3,272041.84,"ACCENT LANDSCAPE CONTRACTORS INC. | $1,603,025.91; ALLIED PAVING CO. | $1,330,984.07; JORDAN FOSTER CONSTRUCTION LLC | $1,427,448.00",EL PASO,7
BR 1702(471),3225,128 WORKING DAYS,2158174.7,7/12/2017,0.175,KNIFE RIVER CORPORATION - SOUTH,1598158.58,7,1314350.02,"A GREATER AUSTIN DEVELOPMENT CONCRETE CONSTRUCTION L.L.C. | $1,948,468.87; KNIFE RIVER CORPORATION - SOUTH | $1,598,158.58; HODGES AND SON CONSTRUCTION COMPANY INC. | $2,912,508.60; PIERCE R & B LLC | $2,074,740.85; ELLIS-MCGINNIS CONSTRUCTION CO. | $1,677,794.70; J.D. ABRAMS L.P. | $1,999,351.60; JAMES CONSTRUCTION GROUP L.L.C. | $1,610,441.65",FALLS,7
STP 1702(504)HES,3226,36 WORKING DAYS,1021815.01,7/12/2017,7.155,AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC,1011480.75,4,341674,"TOTAL HIGHWAY MAINTENANCE LLC | $1,127,529.20; FNH CONSTRUCTION LLC | $1,353,154.75; CHAMPION INFRASTRUCTURE LLC | $1,125,286.40; AMERICAN CIVIL CONSTRUCTORS WEST COAST LLC | $1,011,480.75",HARDIN,7
STP 1702(455)HES,3227,185 WORKING DAYS,3358413.21,7/12/2017,56.48,SJ&J CONSTRUCTION LLC,3522310.63,4,1855441.65,"FNH CONSTRUCTION LLC | $4,290,898.12; SCR CIVIL CONSTRUCTION LLC | $5,377,752.28; ALTUS CONSTRUCTION LLC | $3,906,946.86; SJ&J CONSTRUCTION LLC | $3,522,310.63",DALLAS,7
BR 2008(234),3228,109 WORKING DAYS,424523,7/12/2017,0.066,CAPITAL EXCAVATION COMPANY,377671.08,8,133010.28,"ACME BRIDGE COMPANY INC. | $411,203.12; CAPITAL EXCAVATION COMPANY | $377,671.08; ANGEL BROTHERS HOLDINGS CORP. | $466,586.75; REECE CONSTRUCTION CO. INC. | $510,681.36; DAN WILLIAMS COMPANY | $452,931.78; HILL COUNTRY BRIDGE INC. | $410,833.95; DENBOW COMPANY INC. | $426,255.05; A GREATER AUSTIN DEVELOPMENT CONCRETE CONSTRUCTION L.L.C. | $396,578.86",TRAVIS,7
BR 1702(470),3229,204 WORKING DAYS,2821266.74,7/12/2017,0.53,SCR CIVIL CONSTRUCTION LLC,3149693.5,3,2144574.5,"EARTH BUILDERS L.P. | $5,294,268.00; SCR CIVIL CONSTRUCTION LLC | $3,149,693.50; GILVIN-TERRILL LTD. | $3,305,625.20",WILBARGER,7
BR 1702(476),3231,309 WORKING DAYS,6107331.35,7/12/2017,1.004,SCR CIVIL CONSTRUCTION LLC,7767027.74,4,2227345.1,"JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $8,680,642.50; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $9,994,372.84; GILVIN-TERRILL LTD. | $7,843,203.00; SCR CIVIL CONSTRUCTION LLC | $7,767,027.74",HOWARD,7
STP 1702(502)HES,3232,60 WORKING DAYS,1337568.5,7/12/2017,4.094,OLDCASTLE MATERIALS TEXAS INC.,1139171.29,4,815045.71,"ANGEL BROTHERS HOLDINGS CORP. | $1,722,635.30; FNH CONSTRUCTION LLC | $1,954,217.00; A. L. HELMCAMP INC. | $1,282,735.51; OLDCASTLE MATERIALS TEXAS INC. | $1,139,171.29",JEFFERSON,7
STP 1702(511)HES,3233,118 WORKING DAYS,1167518.17,7/12/2017,2.5,OLDCASTLE MATERIALS TEXAS INC.,1224577.5,5,510221.5,"LONGVIEW BRIDGE AND ROAD LTD. | $1,677,129.50; OLDCASTLE MATERIALS TEXAS INC. | $1,224,577.50; A. L. HELMCAMP INC. | $1,482,351.48; FNH CONSTRUCTION LLC | $1,734,799.00; DREWERY CONSTRUCTION COMPANY INCORPORATED | $1,265,538.01",TYLER,7
C 783-2-96,3234,47 WORKING DAYS,439840,7/12/2017,0.013,SCR CIVIL CONSTRUCTION LLC,491471.2,2,83078.8,"FNF CONSTRUCTION INC. | $574,550.00; SCR CIVIL CONSTRUCTION LLC | $491,471.20",LUBBOCK,7
STP 1702(551)HES,3235,168 WORKING DAYS,1239893.6,7/12/2017,12.57,L.C. JORDAN & SON,1204213.5,6,662647.5,"CHAMPION INFRASTRUCTURE LLC | $1,643,117.00; L.C. JORDAN & SON | $1,204,213.50; SJ&J CONSTRUCTION LLC | $1,866,861.00; ALLEN KELLER COMPANY | $1,369,414.55; DENBOW COMPANY INC. | $1,755,252.95; 3LW CIVIL LLC | $1,220,008.96",MASON,7
STP 1702(453),3236,240 WORKING DAYS,1919491.3,7/12/2017,0.2,AMERICAN LIGHTING AND SIGNALIZATION INC.,1699468.02,2,81311.98,"DURABLE SPECIALTIES INC. | $1,780,780.00; AMERICAN LIGHTING AND SIGNALIZATION INC. | $1,699,468.02",DALLAS,7
BR 2017(503),3239,56 WORKING DAYS,260072.4,7/12/2017,0.009,NORMAN HIGHWAY CONSTRUCTORS INC.,225289,4,62608,"OLDCASTLE MATERIALS TEXAS INC. | $254,695.62; DEZTEX INDUSTRIAL SERVICES LLC | $287,897.00; WIDGEON CONSTRUCTION INC. | $244,192.40; NORMAN HIGHWAY CONSTRUCTORS INC. | $225,289.00",JEFFERSON,7
NH 1702(514),3240,105 WORKING DAYS,954196.48,7/12/2017,14.289,TEXAS WALL & LANDSCAPE,988674.86,4,1793450.14,"YELLOWSTONE LANDSCAPE - CENTRAL INC. | $1,177,729.50; APEX LANDSCAPE & IRRIGATION LLC | $2,782,125.00; BOYER INC. | $1,072,326.53; TEXAS WALL & LANDSCAPE | $988,674.86",HARRIS,7
NH 1702(759),3241,120 WORKING DAYS,10384458.79,7/12/2017,12.128,OLDCASTLE MATERIALS TEXAS INC.,9178944.71,6,5607787.4,"PEACHTREE CONSTRUCTION LTD. | $10,508,610.04; OLDCASTLE MATERIALS TEXAS INC. | $9,178,944.71; RK HALL LLC | $14,786,732.11; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $9,726,748.08; EAST TEXAS BRIDGE INC. | $13,145,097.80; AUSTIN BRIDGE & ROAD SERVICES LP | $9,424,937.03",KAUFMAN,7
SSW 1673-1-8,3242,344 WORKING DAYS,3920875.61,7/12/2017,5.66,DREWERY CONSTRUCTION COMPANY INCORPORATED,3972777,7,597113.79,"BIG CREEK CONSTRUCTION LTD. | $4,287,620.64; DREWERY CONSTRUCTION COMPANY INCORPORATED | $3,972,777.00; D. L. LENNON INCORPORATED - CONTRACTOR | $4,569,890.79; LONGVIEW BRIDGE AND ROAD LTD. | $4,543,996.52; REID CONSTRUCTION INC. | $4,227,366.00; HIGHWAY 19 CONSTRUCTION LLC | $4,361,625.93; A. L. HELMCAMP INC. | $3,976,253.52",VAN ZANDT,7
BR 2017(296),3243,55 WORKING DAYS,461935.5,7/12/2017,0.168,STATELINE CONSTRUCTION LLC,444410.7,7,437681.3,"LONGVIEW BRIDGE AND ROAD LTD. | $474,900.25; STATELINE CONSTRUCTION LLC | $444,410.70; EAST TEXAS BRIDGE INC. | $882,092.00; HODGES AND SON CONSTRUCTION COMPANY INC. | $558,622.00; PIERCE R & B LLC | $474,474.00; CDM HOLDINGS LLC | $477,734.80; HIGHWAY 19 CONSTRUCTION LLC | $452,957.10",HARRISON,7
STP 1702(462)HES,3244,107 WORKING DAYS,352941.39,7/12/2017,1.457,INDEPENDENT UTILITY CONSTRUCTION INCORPORATED,241382.82,5,82622.18,"IIPL USA LLC | $308,864.00; INDEPENDENT UTILITY CONSTRUCTION INCORPORATED | $241,382.82; F & W ELECTRICAL CONTRACTORS INC. | $281,074.00; DURABLE SPECIALTIES INC. | $324,005.00; AMERICAN LIGHTING AND SIGNALIZATION INC. | $247,722.69",WISE,7
NH 1702(578),3245,252 WORKING DAYS,1993865,7/12/2017,9.213,APEX LANDSCAPE & IRRIGATION LLC,1895000,4,649000,"C. GREEN SCAPING L.P. | $2,012,090.40; LONE STAR CIVIL CONSTRUCTION INC. | $2,544,000.00; AALC INC. | $1,945,000.00; APEX LANDSCAPE & IRRIGATION LLC | $1,895,000.00",DENTON,7
NH 1702(582),3246,730 WORKING DAYS,1189262,7/12/2017,0.1,ROY JORGENSEN ASSOCIATES INC.,1116909,5,1090309.75,"MAIN LANE INDUSTRIES LTD. | $1,922,988.00; ROY JORGENSEN ASSOCIATES INC. | $1,116,909.00; RESTEK INC. | $1,682,005.00; O. TREVINO CONSTRUCTION LLC | $2,207,218.75; IIPL USA LLC | $1,440,994.00",TRAVIS,7
NH 1702(583),3247,730 WORKING DAYS,2103934,7/12/2017,0.1,AUSTIN MATERIALS LLC,2168168,4,2148759.92,"LONE STAR PAVING COMPANY | $2,917,216.00; ANGEL BROTHERS HOLDINGS CORP. | $4,316,927.92; OLDCASTLE MATERIALS TEXAS INC. | $2,560,636.00; AUSTIN MATERIALS LLC | $2,168,168.00",TRAVIS,7
STP 1702(585),3248,40 WORKING DAYS,4092402.03,7/12/2017,5.343,MADDEN CONTRACTING COMPANY LLC.,3624096.35,6,1234685.55,"OLDCASTLE MATERIALS TEXAS INC. | $4,104,983.85; MADDEN CONTRACTING COMPANY LLC. | $3,624,096.35; LONGVIEW BRIDGE AND ROAD LTD. | $4,858,781.90; CLARK CONSTRUCTION OF TEXAS INC. | $4,019,933.64; EAST TEXAS BRIDGE INC. | $4,651,189.68; DREWERY CONSTRUCTION COMPANY INCORPORATED | $3,999,999.00",SMITH,7
BR 1702(594),3249,214 WORKING DAYS,2641547.78,7/12/2017,0.348,COPPELL CONSTRUCTION CO. INC.,2398060.27,6,1392959.33,"PIERCE R & B LLC | $2,601,083.35; COPPELL CONSTRUCTION CO. INC. | $2,398,060.27; EARTH BUILDERS L.P. | $3,791,019.60; 3LW CIVIL LLC | $2,581,973.80; HIGHWAY 19 CONSTRUCTION LLC | $2,831,500.98; HODGES AND SON CONSTRUCTION COMPANY INC. | $2,503,519.34",WICHITA,7
NH 1702(307),3250,140 WORKING DAYS,677614,7/12/2017,0.811,LESNA CONSTRUCTION INC.,603661,9,733548.37,"DEL MAR CONTRACTING INC. | $683,560.00; LESNA CONSTRUCTION INC. | $603,661.00; SJ&J CONSTRUCTION LLC | $967,096.00; GILVIN-TERRILL LTD. | $995,640.00; STRUCTURAL ASSURANCE LLC | $836,769.20; KEGLEY INC. | $659,759.66; DCI CONTRACTING INC. | $821,456.50; DAN WILLIAMS COMPANY | $606,825.00; SALINAS CONSTRUCTION TECHNOLOGIES LTD. | $1,337,209.37",HUDSPETH,7
CM 2017(726),3251,130 WORKING DAYS,1575375.5,7/12/2017,20.844,AMERICAN LIGHTING AND SIGNALIZATION INC.,1497828.55,3,534937.5,"MICA CORPORATION | $2,032,766.05; AMERICAN LIGHTING AND SIGNALIZATION INC. | $1,497,828.55; FLORIDA TRAFFIC CONTROL DEVICES INC. | $1,647,754.59",DALLAS,7
RMC - 630065001,4001,30 W,2193500,7/11/2017,0.01,OLDCASTLE MATERIALS TEXAS INC.,1728825,6,1082425,"PEACHTREE CONSTRUCTION LTD. | $2,203,875.00; OLDCASTLE MATERIALS TEXAS INC. | $1,728,825.00; FNH CONSTRUCTION LLC | $2,811,250.00; NORTHEASTERN PAVERS INC. | $2,047,133.00; IOC COMPANY LLC | $2,254,000.00; JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY | $1,963,000.00",JOHNSON,7
RMC - 631607001,4014,365 CALENDAR DAYS,1024202.14,7/11/2017,0.01,D. I. J. CONSTRUCTION INC.,748474.3,5,436311.66,"TRP CONSTRUCTION GROUP LLC | $1,051,609.43; D. I. J. CONSTRUCTION INC. | $748,474.30; BATTERSON LLP | $779,747.15; STRIPE-A-ZONE INC. | $1,184,785.96; PAVEMENT MARKINGS INC. | $759,772.16",MCLENNAN,7
RMC - 631433001,4015,62 W,429785.4,7/11/2017,651.19,D & M CONTRACTORS LLC,340362.85,7,202728.44,"KEGLEY INC. | $409,904.48; D & M CONTRACTORS LLC | $340,362.85; CATOCON INC. | $543,091.29; IIPL USA LLC | $538,392.50; JASCO | $390,715.00; GREENPAK SOLUTIONS LIMITED LIABILITY COMPANY | $442,647.40; CHAMPION INFRASTRUCTURE LLC | $377,790.20",HENDERSON,7
RMC - 631980001,4016,365 CALENDAR DAYS,3982323,7/11/2017,0.999,SOUTHWEST SHIPYARD L.P.,3824363,1,0,"SOUTHWEST SHIPYARD L.P. | $3,824,363.00",NUECES,7
RMC - 629668001,4018,160 W,148200,7/11/2017,0.01,CROSS PLUS CONSTRUCTION LLC,392736,2,737464,"CHAMPION INFRASTRUCTURE LLC | $1,130,200.00; CROSS PLUS CONSTRUCTION LLC | $392,736.00",HIDALGO,7
RMC - 630812001,4202,70 W,1530557.7,7/12/2017,0.01,BATTERSON LLP,1148264.41,3,235574.67,"TRP CONSTRUCTION GROUP LLC | $1,383,839.08; BATTERSON LLP | $1,148,264.41; TOTAL HIGHWAY MAINTENANCE LLC | $1,173,820.72",TARRANT,7
RMC - 631754001,4207,36 W,2037904.14,7/12/2017,3.343,BIG CREEK CONSTRUCTION LTD.,1487658.38,3,560878.51,"ANGEL BROTHERS HOLDINGS CORP. | $2,048,536.89; BIG CREEK CONSTRUCTION LTD. | $1,487,658.38; KNIFE RIVER CORPORATION - SOUTH | $1,578,779.54",BRAZOS,7
RMC - 631645001,4211,365 W,345800,7/12/2017,0.1,VACA UNDERGROUND UTILITIES INC,388000,2,26780,"CROSS PLUS CONSTRUCTION LLC | $414,780.00; VACA UNDERGROUND UTILITIES INC | $388,000.00",JEFFERSON,7
RMC - 631815001,4212,365 CALENDAR DAYS,2263656.5,7/12/2017,0.01,NIXON ENGINEERING,2234850,4,1851576.32,"TOTAL HIGHWAY MAINTENANCE LLC | $3,900,750.00; ALTUS TRAFFIC MANAGEMENT LLC | $4,086,426.32; AREA WIDE PROTECTIVE INC. | $2,997,137.50; NIXON ENGINEERING | $2,234,850.00",BOSQUE,7
RMC - 631880001,4215,365 CALENDAR DAYS,1873414.55,7/12/2017,62.44,ROY JORGENSEN ASSOCIATES INC.,1603286.66,3,482568.34,"SWEEPING SERVICES OF TEXAS - OPERATING L.P. | $2,085,855.00; ROY JORGENSEN ASSOCIATES INC. | $1,603,286.66; CHAMPION INFRASTRUCTURE LLC | $1,611,852.00",NUECES,7
BPM - 630751001,4216,214 W,614163,7/12/2017,0.01,GIBSON & ASSOCIATES INC.,547186,5,691049,"CHAMPION INFRASTRUCTURE LLC | $1,140,420.00; GIBSON & ASSOCIATES INC. | $547,186.00; IIPL USA LLC | $664,750.00; RESTEK INC. | $1,238,235.00; IOWA BRIDGE & CULVERT LC | $577,040.00",TARRANT,7
NH 1702(633),3001,2030 WORKING DAYS,260967469.4,8/8/2017,1.46,WILLIAMS BROTHERS CONSTRUCTION CO. INC.,258760518.6,2,51492284.72,"WILLIAMS BROTHERS CONSTRUCTION CO. INC. | $258,760,518.58; WEBBER LLC | $310,252,803.30",HARRIS,8
STP 1702(687)MM,3002,460 WORKING DAYS,35832998.33,8/8/2017,3.984,DAN WILLIAMS COMPANY,33676148.91,5,5378051.48,"DAN WILLIAMS COMPANY | $33,676,148.91; J. A. R. CONCRETE INC. | $39,054,200.39; J.D. ABRAMS L.P. | $33,979,423.78; JORDAN FOSTER CONSTRUCTION LLC | $34,888,879.72; SUNDT CONSTRUCTION INC. | $35,994,999.98",EL PASO,8
HP 1702(559),3003,396 WORKING DAYS,24773319.63,8/8/2017,2.498,ANGEL BROTHERS HOLDINGS CORP.,17962352.16,9,7822952.35,"RAGLE CONSTRUCTION INC. | $25,785,304.51; ANGEL BROTHERS HOLDINGS CORP. | $17,962,352.16; MAIN LANE INDUSTRIES LTD. | $19,742,746.18; JAMES CONSTRUCTION GROUP L.L.C. | $17,969,016.72; BALFOUR BEATTY INFRASTRUCTURE INC. | $21,767,635.24; HARPER BROTHERS CONSTRUCTION LLC | $19,395,219.95; J.D. ABRAMS L.P. | $22,178,443.31; SER CONSTRUCTION PARTNERS LLC | $19,640,338.24; STERLING DELAWARE HOLDING COMPANY INC. | $20,790,727.77",HARRIS,8
NH 1702(685),3004,380 WORKING DAYS,20630254.15,8/8/2017,10.047,FNF CONSTRUCTION INC.,15005109.23,8,6723296.99,"FNF CONSTRUCTION INC. | $15,005,109.23; KIEWIT INFRASTRUCTURE SOUTH CO. | $18,409,127.77; JONES BROS. DIRT & PAVING CONTRACTORS INC. | $15,229,979.26; REECE ALBERT INC. | $18,508,038.48; JAMES HAMILTON CONSTRUCTION CO. | $16,450,414.15; GILVIN-TERRILL LTD. | $21,728,406.22; PRICE CONSTRUCTION LTD. | $16,784,780.09; CI CONSTRUCTORS INC. | $18,471,648.05",REEVES,8
NH 1702(492),3005,480 WORKING DAYS,21166608.63,8/8/2017,3.977,FOREMOST PAVING INC.,22671108.12,3,9672542.64,"FOREMOST PAVING INC. | $22,671,108.12; TEXAS SAI INC. | $26,250,465.04; KIEWIT INFRASTRUCTURE SOUTH CO. | $32,343,650.76",WILLACY,8
CM 1702(689),3006,347 WORKING DAYS,14879367.39,8/8/2017,2.1,LESNA CONSTRUCTION INC.,16837592.06,4,4427407.94,"LESNA CONSTRUCTION INC. | $16,837,592.06; DAN WILLIAMS COMPANY | $19,582,007.77; SUNDT CONSTRUCTION INC. | $21,265,000.00; JORDAN FOSTER CONSTRUCTION LLC | $20,292,616.17",EL PASO,8
STP 1702(649),3007,500 WORKING DAYS,10779189.41,8/8/2017,2.317,TEXAS CORDIA CONSTRUCTION LLC,10446130.3,4,2408782.78,"TEXAS CORDIA CONSTRUCTION LLC | $10,446,130.30; IOC COMPANY LLC | $10,671,306.59; FOREMOST PAVING INC. | $12,854,913.08; REIM CONSTRUCTION INC. | $12,392,335.75",HIDALGO,8
STP 1702(690),3008,115 WORKING DAYS,5399314.03,8/8/2017,3.161,HUNTER INDUSTRIES LTD.,5023548.03,3,1052141.56,"HUNTER INDUSTRIES LTD. | $5,023,548.03; REECE ALBERT INC. | $5,087,136.01; ALLEN KELLER COMPANY | $6,075,689.59",VAL VERDE,8
NH 1702(792),3009,740 WORKING DAYS,46763002.09,8/8/2017,4.138,WEBBER LLC,53513431.98,9,5131495.35,"THE LANE CONSTRUCTION CORPORATION | $58,644,927.33; WEBBER LLC | $53,513,431.98; AUSTIN BRIDGE & ROAD SERVICES LP | $56,152,747.05; JORDAN FOSTER CONSTRUCTION LLC | $54,182,266.31; FLATIRON CONSTRUCTORS INC. | $56,812,049.03; MCCARTHY BUILDING COMPANIES INC. | $54,217,133.44; CAPITAL EXCAVATION COMPANY | $57,815,738.47; OHL USA INC. | $54,994,763.37; ANDERSON COLUMBIA CO. INC. | $56,700,516.01",TRAVIS,8
